species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,allcause,alldisease,19370788.8992364,224861.794209379,18930059.782586016,19811518.015886784,2021-01-01,43.73377831884,442925.1174690226,5141.604564097567,432847.5725233913,453002.6624146538
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,503976543.62861,74683483.6962683,357596915.5839242,650356171.6732959,2021-01-01,43.73377831884,11523736.64023222,1707684.2332667958,8176675.543029302,14870797.73743514
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,All diseases,863008297.241541,86964982.0428479,692556932.4375591,1033459662.0455229,2021-01-01,43.73377831884,19733220.64583126,1988508.3197896122,15835744.33904362,23630696.9526189
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,484722634.678884,70682001.7265012,346185911.29494166,623259358.0628264,2021-01-01,43.73377831884,11083484.055391371,1616187.8631019678,7915755.843711514,14251212.267071228
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,allcause,alldisease,1851707272.9268935,12563.481268867814,1851682648.5036066,1851731897.3501804,2021-01-01,43.73377831884,42340436.708373755,287.27180115273995,42339873.6556435,42340999.76110401
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,2109105141.26985,849740901.252447,443612974.81505394,3774597307.724646,2021-01-01,43.73377831884,48225998.81248476,19429853.397468485,10143486.153446537,86308511.471523
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,All diseases,3131516953.5512,1203009323.12139,773618680.2332754,5489415226.869124,2021-01-01,43.73377831884,71604079.81951514,27507555.243703876,17689271.541855544,125518888.09717472
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,0.0,0.0,0.0,0.0,2021-01-01,43.73377831884,0.0,0.0,0.0,0.0
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,2686217495.72819,1051159291.19263,625945284.9906352,4746489706.465745,2021-01-01,43.73377831884,61422031.18478329,24035409.964562856,14312627.654240092,108531434.71532649
Cattle,Afar,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,allcause,alldisease,8020826901.703278,2921747534.0467463,2294201734.971655,13747452068.4349,2021-01-01,43.73377831884,183401188.05257672,66807571.77543225,52458347.3727295,314344028.7324239
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,All diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Health cost,allcause,alldisease,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,All diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Mortality,allcause,alldisease,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,All diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,known,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2017,Production loss,allcause,alldisease,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,All diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Health cost,allcause,alldisease,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,All diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Mortality,allcause,alldisease,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,All diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,known,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2018,Production loss,allcause,alldisease,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,All diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Health cost,allcause,alldisease,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,All diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Mortality,allcause,alldisease,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,All diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Infectious,known,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2019,Production loss,allcause,alldisease,,,,,2019-01-01,29.06975,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,All diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Health cost,allcause,alldisease,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,All diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Mortality,allcause,alldisease,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,All diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Infectious,known,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2020,Production loss,allcause,alldisease,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,All diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Health cost,allcause,alldisease,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,All diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,known,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Mortality,allcause,alldisease,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,All diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Afar,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
