species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,External,97969483.9314149,24610088.887061,96444162.8477375,99494805.0150923
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,310789799.175852,53428597.0827037,307478321.270366,314101277.081338
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,280656241.100488,51010277.29762,277494649.453933,283817832.747042
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,External,41784492.6579506,8492723.52188435,41258117.8729906,42310867.4429106
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,125017616.278836,11037946.3612409,124333489.846682,125701742.71099
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,73773797.5516789,10130525.1670294,73145912.6343627,74401682.468995
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,External,102867958.128592,25840593.3081682,101266370.992171,104469545.265013
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,326329289.13714,56100026.8308801,322852237.342946,329806340.931333
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,294689053.15773,53560791.0709759,291369381.93452,298008724.380939
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,External,43873710.2752368,8917358.65622205,43321016.8155963,44426403.7348772
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,131268478.203565,11589866.9492518,130550144.007543,131986812.399587
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,77462472.6006828,10637033.9935528,76803194.517917,78121750.6834487
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,External,108011356.035599,27132622.9514377,106329689.54373,109693022.527468
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,342645753.596373,58905028.071511,338994849.218724,346296657.974021
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,309423505.817728,56238830.537358,305937851.038761,312909160.596695
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,External,46067388.7733873,9363225.55207398,45487060.705035,46647716.8417395
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,137831883.22453,12169383.5977297,137077630.874522,138586135.574538
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,81335581.402137,11168868.2734614,80643340.4949015,82027822.3093726
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,External,113411923.837929,28489254.077925,111646174.022773,115177673.653085
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,359778041.278455,61850279.3789788,355944591.687881,363611490.869029
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,324894681.110626,59050771.98121,321234743.597856,328554618.623396
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,48370751.1964453,9831385.79728742,47761406.7886624,48980095.6042281
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,144723458.496544,12777876.1082184,143931492.083016,145515424.910072
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,85402345.6436639,11727294.2788504,84675493.7700234,86129197.5173045
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,119082520.030349,29913716.7617406,117228482.72568,120936557.335018
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,377766943.344533,64942793.2563966,373741821.280103,381792065.408962
Cattle,Oromia,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,341139415.168073,62003310.5012077,337296480.784564,344982349.551581
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2018,Production loss,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2019,Mortality,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2019,Production loss,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2020,Mortality,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2020,Production loss,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,SNNP,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,External,134186927.26847,32151294.2894774,132194206.020192,136179648.516748
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,421713972.3993,37918691.9084421,419363790.711666,424064154.086934
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,190424680.691568,32058839.2872201,188437689.758401,192411671.624735
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,External,960899624.629485,329854034.774332,940455435.415611,981343813.84336
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,2660512486.81104,776108504.799737,2612409667.23062,2708615306.39146
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,1869706912.35227,562992789.061894,1834812898.96389,1904600925.74066
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,External,140896272.956245,33758860.8853268,138803915.528946,142988630.383543
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,442799667.002492,39814623.4835714,440331976.417673,445267357.587312
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,199945912.758265,33661779.0886248,197859572.412499,202032253.104032
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,External,1008944605.86096,346346736.512929,987478207.186398,1030411004.53552
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,2793538111.15159,814913930.039356,2743030150.59217,2844046071.71101
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,1963192257.96989,591142428.514737,1926553543.9121,1999830972.02767
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,External,147941085.948639,35446805.7546604,145744110.536858,150138061.360419
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,464939646.456116,41805351.7280787,462348571.523635,467530721.388597
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,209943206.48722,35344865.9449102,207752549.254208,212133863.720233
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,External,1059391836.15401,363664073.33846,1036852117.54572,1081931554.76229
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,2933215016.70917,855659626.540973,2880181658.1218,2986248375.29654
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,2061351870.86838,620699549.940234,2022881221.10772,2099822520.62904
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,External,155338139.610979,37219147.810883,153031315.318999,157644963.902958
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,488186625.00326,43895616.4758342,485465996.500093,490907253.506426
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,220440364.961824,37112107.2091194,218140174.993167,222740554.93048
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,External,1112361427.96171,381847277.005274,1088694723.42302,1136028132.50039
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,3079875767.54463,898442607.867687,3024190741.02791,3135560794.06134
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,2164419464.4118,651734527.437017,2124025282.16312,2204813646.66048
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,163105045.976791,39080106.9132545,160682880.364114,165527211.589467
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,512595952.598775,46090394.5521084,509739292.840739,515452612.35681
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,231462381.419444,38967710.601737,229047182.07432,233877580.764568
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,1167979499.35979,400939640.855433,1143129459.59417,1192829539.12541
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,3233869555.92186,943364738.260753,3175400278.07933,3292338833.76439
Cattle,SNNP,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,2272640437.63239,684321253.80865,2230226546.27128,2315054328.99349
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,External,96132492.4048716,15933438.1171356,95144945.8256184,97120038.9841249
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Infectious,227317653.197415,20332869.9301938,226057432.019892,228577874.374938
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Mortality,Non-infectious,145130461.324631,17402956.9106284,144051834.700569,146209087.948693
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,External,827377597.079757,358542229.905479,805155327.783076,849599866.376439
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Infectious,2699905345.88678,1041182681.418,2635373360.52034,2764437331.25322
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2017,Production loss,Non-infectious,2411903158.56616,962774388.341872,2352230880.25373,2471575436.8786
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,External,100939128.277885,16730139.2594022,99902202.5576112,101976053.998159
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Infectious,238683549.413505,21349497.4383126,237360318.168058,240006780.658951
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Mortality,Non-infectious,152386990.862055,18273080.2720308,151254434.424304,153519547.299806
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,External,868746476.933871,376469341.397979,845413094.172527,892079859.695215
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Infectious,2834900613.18167,1093241815.47927,2767142028.5475,2902659197.81584
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2018,Production loss,Non-infectious,2532498316.4949,1010913107.75033,2469842424.26738,2595154208.72242
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,External,105986095.94455,17566675.4646282,104897322.125841,107074869.763258
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Infectious,250617740.440399,22416956.3468373,249228348.622084,252007132.258715
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Mortality,Non-infectious,160006346.87635,19186709.8135057,158817164.133482,161195529.619218
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,External,912183800.780686,395292808.465237,887683748.881438,936683852.679933
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Infectious,2976645643.84128,1147903906.24407,2905499129.97598,3047792157.70659
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2019,Production loss,Non-infectious,2659123232.32006,1061458763.12963,2593334545.48167,2724911919.15844
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,External,111285411.994547,18445038.4856833,110142197.672138,112428626.316956
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Infectious,263148641.018639,23537788.2245978,261689780.597334,264607501.439943
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Mortality,Non-infectious,168006670.69136,20146020.8434851,166758030.327411,169255311.05531
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,External,957792990.819834,415057448.885983,932067936.32578,983518045.313887
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Infectious,3125477926.03385,1205299101.54754,3050774086.47581,3200181765.59188
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2020,Production loss,Non-infectious,2792079393.93644,1114531701.27828,2723001272.75662,2861157515.11627
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,116849693.847045,19367319.6630938,115649316.995421,118050070.698669
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,276306086.62579,24714661.718922,274774284.169942,277837889.081637
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,176407010.697121,21153297.4358501,175095939.830361,177718081.563881
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,1005682640.36093,435810321.327886,978671333.142327,1032693947.57954
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,3281751822.33602,1265564056.6166,3203312790.8006,3360190853.87144
Cattle,SNNP,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,2931683363.63364,1170258286.33474,2859151336.39528,3004215390.87199
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,External,327544812.529141,61378344.9552957,323740613.199704,331349011.858578
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,764746507.042041,70876594.8882714,760353610.9002,769139403.183883
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,470458216.722863,62735291.4186119,466569914.52572,474346518.920007
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,External,710302170.964588,385907818.380221,686383796.088633,734220545.840544
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,2355676780.24787,1208530598.45242,2280772654.11698,2430580906.37875
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,2010256272.57948,1027954641.40776,1946544154.56158,2073968390.59737
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,External,343922051.594863,64447267.6926067,339927641.958715,347916461.231011
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,802983824.349108,74420401.6917066,798371284.822045,807596363.876171
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,493981125.389094,65872066.0186284,489898407.460495,498063843.317692
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,External,745817279.51281,405203209.298685,720702985.89309,770931573.132529
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,2473460619.26022,1268957128.37314,2394811286.82291,2552109951.69754
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,2110769086.20843,1079352373.47652,2043871362.28974,2177666810.12712
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,External,361118152.614887,67669636.5635824,356924022.15689,365312283.072883
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,843133007.526761,78141398.8518813,838289842.444188,847976172.609333
Cattle,SNNP,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,518680179.490047,69165679.3428244,514393325.043782,522967033.936312
